time,close,Plot,Shapes,Shapes
1769103000,438.77,0.41604161354208674,,
1769103900,445.555,0.4612066188989368,,
1769104800,447.3,0.521320337802866,,
1769105700,444.98,0.5605384784238541,,
1769106600,446.62,0.6049703685915068,,
1769107500,446.17,0.6478240612838659,,
1769108400,448.07,0.6460785811488731,0.6460785811488731,
1769109300,448.405,0.6324520551307508,,
1769110200,448.195,0.6359741159533915,,
1769111100,446.46,0.6101513808716653,,
1769112000,446.77,0.591220844138773,,
1769112900,446.36,0.5533849062326817,,
1769113800,447.44,0.5232796898429051,,
1769114700,449.35,0.5113415930161244,,
1769178600,445.84,0.4881706963943686,,
1769179500,449.72,0.4943524908875148,,
1769180400,447.82,0.4904281262976983,,
1769181300,446.12,0.46469969718619625,,
1769182200,448.78,0.44180594664234274,,
1769183100,452.01,0.4735668560039179,,
1769184000,450.3,0.45587049344610137,,
1769184900,450.06,0.4518402987395329,,
1769185800,449.54,0.4560788191134517,,
1769186700,448.9,0.43549145744279144,,
1769187600,448.43,0.38386019772365876,,
1769188500,448.89,0.35108491891452187,,
1769189400,446.68,0.30351447048487656,,
1769190300,445.66,0.2532172482990995,,
1769191200,446.49,0.2147793070768695,,
1769192100,446.73,0.18328768120622904,,
1769193000,446.85,0.14856128496328183,,
1769193900,447.35,0.14166226114918476,,
1769194800,447.68,0.14997119650127969,,
1769195700,447.155,0.14739076958782402,,
1769196600,447.62,0.14450157721737134,,
1769197500,448.47,0.14561539702185713,,
1769198400,448.1,0.13861965376797103,,
1769199300,447.27,0.12159080887868294,,
1769200200,447.76,0.11536708246378785,,
1769201100,449.11,0.11518675442910759,,
1769437800,438.73,0.028474202711225877,,
1769438700,439.07,-0.0517196997558694,,
1769439600,440.39,-0.11449906533889381,,
1769440500,437.91,-0.19943903087058784,,
1769441400,436.86,-0.30354865188329083,,
1769442300,438.51,-0.30589591963226964,,
1769443200,438.95,-0.30758591216076137,,
1769444100,439.76,-0.3146238922207413,,
1769445000,439.23,-0.30427867426947386,,-0.30427867426947386
1769445900,439.55,-0.28178208142616173,,
1769446800,439.38,-0.27498610977720717,,
1769447700,439.82,-0.2627166791126644,,
1769448600,438.69,-0.26464899188384566,,
1769449500,438.15,-0.2681832403221853,,
1769450400,438.37,-0.27135148565042105,,
1769451300,438.575,-0.271854748946436,,
1769452200,438.2,-0.27740540042860595,,
1769453100,438.505,-0.2705782704293133,,
1769454000,438.37,-0.26034562055725813,,
1769454900,437.75,-0.2582776024168543,,
1769455800,437.44,-0.2601187858578766,,
1769456700,436.6,-0.2656025146183975,,
1769457600,435.32,-0.2827186965685839,,
1769458500,434.87,-0.3005172548442226,,
1769459400,435.55,-0.31073432541661333,,
1769460300,435.23,-0.3174105058190022,,
1769524200,432.59,-0.3389660195161372,,
1769525100,434.36,-0.3372023519624623,,-0.3372023519624623
1769526000,434.85,-0.32545278712292064,,
1769526900,435.38,-0.31268938626440296,,
1769527800,435.48,-0.29784652722783306,,
1769528700,434.64,-0.26690943486595753,,
1769529600,434.74,-0.25092501742559464,,
1769530500,434.85,-0.23886335825042573,,
1769531400,434.06,-0.23785551206660893,,
1769532300,435.25,-0.22806555810649712,,
1769533200,435.09,-0.21416837247959683,,
1769534100,434.68,-0.2052066933199445,,
1769535000,433.9,-0.20254707546584108,,
1769535900,433.3,-0.19750429638712722,,
1769536800,433.14,-0.20390380513779685,,
1769537700,432.79,-0.21121267441347913,,
1769538600,433.01,-0.21297394091035898,,
1769539500,431.81,-0.21778197103688546,,
1769540400,431.84,-0.216754145327035,,
1769541300,431.34,-0.21749942182691565,,
1769542200,431.6,-0.21350697279919595,,
1769543100,432.61,-0.2042738067697752,,
1769544000,433.65,-0.17612598942394286,,
1769544900,433.8,-0.14589992005995858,,
1769545800,432.4,-0.1312384492879647,,
1769546700,430.91,-0.1301417442739511,,
1769610600,437.21,-0.08757233560719704,,
1769611500,437.485,-0.05400965489227285,,
1769612400,434.95,-0.04240069463650805,,
1769613300,434.69,-0.019271709757196876,,
1769614200,433,0.00396843189133581,,
1769615100,433.09,-0.025917308031406436,,
1769616000,432.405,-0.06397499539566531,,
1769616900,434.09,-0.0666897253107164,,
1769617800,432.57,-0.07913858296807676,,
1769618700,433.4,-0.070118977175108,,
1769619600,435.56,-0.046035190461469776,,
1769620500,433.09,-0.03572720495710873,,
1769621400,433.15,-0.03934192365874519,,
1769622300,432.75,-0.03274303909222905,,
1769623200,435.25,-0.014184498566870271,,
1769624100,434.81,-0.017476673821552793,,
1769625000,435.31,0.004377935611865865,,
1769625900,434.54,0.019181850366906398,,
1769626800,433.82,0.031572290453436125,,
1769627700,432.87,0.014207274978978546,,
1769628600,433.08,0.0011767688494446825,,
1769629500,434.345,-0.006719139682876807,,
1769630400,434.47,-0.006390799468840537,,
1769631300,434.27,-0.0016660500155316216,,
1769632200,433.56,0.003466747550088275,,
1769633100,431.06,-0.01116449446715747,,
1769697000,427.07,-0.067421208030578,,
1769697900,423.31,-0.15360588217452698,,
1769698800,422.9,-0.2411777265947031,,
1769699700,422.3,-0.32803309273511067,,
1769700600,418.69,-0.42125640712960566,,
1769701500,417.53,-0.48880807393295994,,
1769702400,421.18,-0.4960761716337197,,
1769703300,421.91,-0.4931002959559411,,-0.4931002959559411
1769704200,421.21,-0.4905388057083403,,
1769705100,420.87,-0.45966461349369714,,
1769706000,423.74,-0.39704051422811115,,
1769706900,424.21,-0.36288908174922174,,
1769707800,422.65,-0.347326000363086,,
1769708700,420.66,-0.34148978242412503,,
1769709600,421.13,-0.3288728623523662,,
1769710500,421.84,-0.3365961081849084,,
1769711400,422.23,-0.3453228977111669,,
1769712300,420.85,-0.3517193799814264,,
1769713200,420.425,-0.34399133290598166,,
1769714100,420.38,-0.3398050899753881,,
1769715000,418.93,-0.35210761613874053,,
1769715900,418.09,-0.37415799302095676,,
1769716800,417.35,-0.3912291463911344,,
1769717700,415.51,-0.42017048028821735,,
1769718600,416.71,-0.43398084170531265,,
1769719500,416.51,-0.4365956588296233,,
1769783400,424.29,-0.3739217721327996,,
1769784300,425.13,-0.29861262366614916,,
1769785200,429.65,-0.17389576836304102,,
1769786100,433.53,-0.029365132206192385,,
1769787000,436.34,0.13808813094882041,,
1769787900,436.9,0.2443135249118794,,
1769788800,436.88,0.3418360181682466,,
1769789700,438.4,0.41291806665930747,,
1769790600,438.31,0.4517752978297235,,
1769791500,434.79,0.43696815259961025,0.43696815259961025,
1769792400,435.44,0.4224160819048663,,
1769793300,438.46,0.43112274166648207,,
1769794200,438.55,0.4296091056153752,,
1769795100,435.3,0.40327758581471823,,
1769796000,434.58,0.4021332118615907,,
1769796900,434.65,0.3952620672347131,,
1769797800,432.84,0.3476905409612468,,
1769798700,435.56,0.3196513102793962,,
1769799600,434.62,0.31249792068453985,,
1769800500,433.82,0.3064178298228441,,
1769801400,435.05,0.30940597756856003,,
1769802300,433.49,0.3157155386107874,,
1769803200,431.09,0.27930204488250227,,
1769804100,430.65,0.24541330445048576,,
1769805000,432.97,0.23299673855038697,,
1769805900,430.335,0.18625746140243218,,
1770042600,418.78,0.06290119843806574,,
1770043500,417.34,-0.051380508220203895,,
1770044400,418.855,-0.15315800989418918,,
1770045300,420.18,-0.26559329215633,,
1770046200,421.79,-0.33966081834728745,,
1770047100,420.13,-0.32642549486815303,,-0.32642549486815303
1770048000,420.05,-0.3020177020707035,,
1770048900,419.5,-0.29522079103700655,,
1770049800,419.05,-0.30081515232162004,,
1770050700,420.155,-0.311305074208935,,
1770051600,420.895,-0.30313198687078025,,
1770052500,423.31,-0.2773172407900215,,
1770053400,423.95,-0.24143439234835687,,
1770054300,424.63,-0.19582711879682893,,
1770055200,425.93,-0.14934902409922945,,
1770056100,426.3,-0.1075666481248033,,
1770057000,426.6,-0.0845907119333682,,
1770057900,426.66,-0.06669355941345534,,
1770058800,426.28,-0.05882542387309167,,
1770059700,425.7,-0.06732876150965561,,
1770060600,425.13,-0.0840476491242463,,
1770061500,423.16,-0.1201371840684439,,
1770062400,423.75,-0.1511403662468261,,
1770063300,423.94,-0.17757378822909295,,
1770064200,423.5,-0.19574241776799814,,
1770065100,421.76,-0.22171640913708074,,
1770129000,422.53,-0.22096630902636066,,
1770129900,420.48,-0.23776017712556885,,
1770130800,420.8,-0.2512984627721174,,
1770131700,422.85,-0.24477646930387206,,
1770132600,426.35,-0.19638296825311963,,
1770133500,425.42,-0.16046592475611152,,
1770134400,424.23,-0.1162464144075836,,
1770135300,423.18,-0.08589159478723395,,
1770136200,425.74,-0.052818870341260864,,
1770137100,425.74,-0.04714206748907971,,
1770138000,422.45,-0.058775968093075906,,
1770138900,420.84,-0.07540187704512843,,
1770139800,418.37,-0.10266758306184239,,
1770140700,417.74,-0.156605698758669,,
1770141600,417.25,-0.21582455296595304,,
1770142500,418.1,-0.23802225934694796,,
1770143400,418.19,-0.2465581730527343,,
1770144300,416.14,-0.2504184705083672,,
1770145200,415.97,-0.24914832846180365,,-0.24914832846180365
1770146100,415.89,-0.24564200941396927,,
1770147000,417.03,-0.24269166460538996,,
1770147900,418.82,-0.22715325176142384,,
1770148800,418,-0.19844980973279513,,
1770149700,418.64,-0.16565248169286004,,
1770150600,419.85,-0.13276439116421407,,
1770151500,421.81,-0.09580671500528379,,
1770215400,422.53,-0.06730634047739474,,
1770216300,419.35,-0.05508025366149512,,
1770217200,416.31,-0.07023403483021257,,
1770218100,416.79,-0.09341388398141715,,
1770219000,414.57,-0.1503141897094166,,
1770219900,412.16,-0.23218599713602484,,
1770220800,409.06,-0.31100486374581293,,
1770221700,408.87,-0.3644140933170235,,
1770222600,405,-0.45069377334658256,,
1770223500,406.32,-0.5059314296326786,,
1770224400,407.155,-0.5337793350471239,,
1770225300,403.13,-0.5653369020245887,,
1770226200,401.72,-0.6048516649692218,,
1770227100,402.45,-0.6057406349281805,,
1770228000,403.6,-0.6088337879059477,,
1770228900,406.47,-0.5971744279489765,,-0.5971744279489765
1770229800,405.36,-0.5603065462618202,,
1770230700,405.18,-0.513455277585768,,
1770231600,403.47,-0.48621412226840316,,
1770232500,404.75,-0.46068529866434155,,
1770233400,405.78,-0.45105517115440386,,
1770234300,409.05,-0.40726453165314136,,
1770235200,407.64,-0.3730238460973119,,
1770236100,407.79,-0.3247946796739703,,
1770237000,407.67,-0.28762691129119367,,
1770237900,405.93,-0.2739719366373101,,
1770301800,399.33,-0.3371496320166859,,
1770302700,395.32,-0.4168086918652911,,
1770303600,387.91,-0.5501154794832984,,
1770304500,389.73,-0.6691815317097338,,
1770305400,392.13,-0.7565159974287371,,
1770306300,392.76,-0.7848778647592165,,
1770307200,390.355,-0.7955905893348678,,
1770308100,396.83,-0.6967167866110657,,-0.6967167866110657
1770309000,396.88,-0.6156372457163942,,
1770309900,398.21,-0.5460959586254048,,
1770310800,398.06,-0.4850157759799827,,
1770311700,399.94,-0.39073291076677774,,
1770312600,400.39,-0.3472213083565733,,
1770313500,400.26,-0.30438946365933234,,
1770314400,400.48,-0.27088253517503635,,
1770315300,399.61,-0.24431292394228346,,
1770316200,399.54,-0.23399015948201604,,
1770317100,399.08,-0.23089423285622687,,
1770318000,400.25,-0.21709666395206584,,
1770318900,398.76,-0.21468566096254726,,
1770319800,395.84,-0.22746588557777883,,
1770320700,396.16,-0.23676248545466644,,
1770321600,397.22,-0.23339841046101303,,
1770322500,394.08,-0.26139010352005365,,
1770323400,394.53,-0.2731397042490975,,
1770324300,396.9,-0.24583701005746392,,
1770388200,403.55,-0.1743694137623185,,
1770389100,407.04,-0.085268526089527,,
1770390000,406.27,0.02223986799954539,,
1770390900,410.14,0.1528841649767168,,
1770391800,411.33,0.2703293122921547,,
1770392700,409.13,0.31632235029262407,,
1770393600,410.52,0.3406319137944122,,
1770394500,410.28,0.3706446785687779,,
1770395400,411.7,0.38015350332744674,,
1770396300,410.45,0.366999148702021,0.366999148702021,
1770397200,412.6,0.3870878832263566,,
1770398100,413.87,0.40562356351732787,,
1770399000,413.98,0.42788878244178324,,
1770399900,413.36,0.4360795752607988,,
1770400800,412.95,0.4506918020890231,,
1770401700,412.18,0.4414484165599985,0.4414484165599985,
1770402600,411.98,0.41872571044437135,,
1770403500,411.34,0.3913492976433426,,
1770404400,412.04,0.3752095748431403,,
1770405300,413.4,0.37539461389016965,,
1770406200,414.18,0.38664298560446114,,
1770407100,413.58,0.395191552010765,,
1770408000,413.84,0.41089703936561495,,
1770408900,413.4,0.4161081418265048,,
1770409800,414.05,0.40940330215124265,,
1770410700,410.99,0.3698796765171798,,